TrilogyCampusName,ID,Provider Number,loc_code,CompetitorFacilityName,OwnerOperator,Address,City,State,Zip,Latitude,Longitude,GCAccuracy,ServiceLines,HC,AL,MC,IL,SMC,HC_DateOfRoomRates,HC_DateOfNextIncrease,HC_ExpectedRateIncrease,HC_PrivateRoomRate,HC_PrivateDeluxeRoomRate,HC_CompanionSemiPrivateRoomRate,HC_2ndPersonFee,HC_AdultDayRoomRate,HC_AdultNightRoomRate,HC_RehabToHomeRate,AL_DateOfRoomRates,AL_DateOfNextIncrease,AL_ExpectedRateIncrease,AL_StudioPrivateRoomRate,AL_StudioDeluxePrivateRoomRate,AL_1BRPrivateRoomRate,AL_2BRPrivateRoomRate,AL_StudioCompanionRoomRate,AL_1BRCompanionRoomRate,AL_2BRCompanionRoomRate,AL_2ndPersonFee,AL_AdultDayRoomRate,AL_AdultNightRoomRate,MC_DateOfRoomRates,MC_DateOfNextIncrease,MC_ExpectedRateIncrease,MC_ALStudioRoomRate,MC_ALCompanionRoomRate,MC_HCStudioRoomRate,MC_HCCompanionRoomRate,MC_2ndPersonFee,MC_AdultDayRoomRate,MC_AdultNightRoomRate,IL_DateOfRoomRates,IL_DateOfNextIncrease,IL_ExpectedRateIncrease,IL_VillaStudioPrivateRoomRate,IL_Villa1BRPrivateRoomRate,IL_Villa2BRPrivateRoomRate,IL_VillaStudioCompanionRoomRate,IL_Villa1BRCompanionRoomRate,IL_Villa2BRCompanionRoomRate,IL_Villa2ndPersonFee,IL_ILStudioRoomRate,IL_IL1BRRoomRate,IL_IL2BRRoomRate,IL_ILStudioCompanionRoomRate,IL_IL1BRCompanionRoomRate,IL_IL2BRCompanionRoomRate,IL_IL2ndPersonFee,IL_ILAdultDayRoomRate,IL_ILAdultNightRoomRate,SMC_DateOfRoomRates,SMC_DateOfNextIncrease,SMC_ExpectedRateIncrease,SMC_PrivateRoomRate,SMC_PrivateDeluxeRoomRate,SMC_CompanionRoomRate,SMC_2ndPersonFee,HC_Level1,HC_Level2,HC_Level3,HC_Level4,HC_CareLevelAdjustment,AL_Level1,AL_Level2,AL_Level3,AL_Level4,AL_Level5,AL_Level6,AL_CareLevelAdjustment,MC_Level1,MC_Level2,MC_Level3,MC_Level4,MC_Level5,MC_Level6,MC_CareLevelAdjustment,SMC_Level1,SMC_Level2,SMC_Level3,SMC_Level4,SMC_CareLevelAdjustment,HC_MedicationManagement,AL_CommunityFee,AL_DepositAmount,AL_MedicationManagement,MC_CommunityFee,MC_DepositAmount,MC_MedicationManagement,IL_CommunityFee,IL_DepositAmount,IL_MedicationManagement,SMC_MedicationManagement,IL_Comp_Weight,IL_Comp_Care_Adj,IL_Comp_Other_Adj,AL_Comp_Weight,AL_Comp_Care_Adj,AL_Comp_Other_Adj,AL/MC_Comp_Weight,AL/MC_Comp_Care_Adj,AL/MC_Comp_Other_Adj,HC_Comp_Weight,HC_Comp_Care_Adj,HC_Comp_Other_Adj,HC/MC_Comp_Weight,HC/MC_Comp_Care_Adj,HC/MC_Comp_Other_Adj,Origin,Destination,DrivingTime
Louisville SB - 175,16613,,175,Vitality Springdale,Vitality,4501 Springdale Road,Louisville,KY,40241,38.311429,-85.58658,ROOFTOP,"AL, AL-MC",FALSE,TRUE,TRUE,FALSE,FALSE,,,,,,,,,,,8/25/2023,1/1/2024,4,3775,4145,4425,5925,,,,750,,,8/25/2023,1/1/2024,4,6486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,550,1050,1575,2100,,,,0,1000,,,,,,,,,,,,1500,,level of care,1500,,yes,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"38.214321,-85.602870","38.311429,-85.586580",22 mins
Louisville SB - 175,21848,,175,Amber Oaks,,156 Haven Hill Road,Shelbyville,KY,40065,38.216228,-85.255648,ROOFTOP,AL,FALSE,TRUE,FALSE,FALSE,FALSE,,,,,,,,,,,5/19/2025,1/1/2026,3,2900,,4000,,,,,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,250,500,,,,,,,,,,,,,,,,,,,600,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"38.214321,-85.602870","38.216228,-85.255648",29 mins
Louisville WS - 190,4091,155766,190,Maple Manor Christian Home Inc,,643 W Utica St,Sellersburg,IN,47172,38.405168,-85.763507,address,,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"38.291678,-85.573398","38.405168,-85.763507",23 mins
Louisville WS - 190,5033,185268,190,The Evangelical Lutheran Good Samaritan Society,The Good Samaritan Society,3500 Good Samaritan Way,Jeffersontown,KY,40299,38.197522,-85.564346,ROOFTOP,HC,TRUE,FALSE,FALSE,FALSE,FALSE,9/7/2018,1/1/2019,,253,,218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"38.291678,-85.573398","38.197522,-85.564346",19 mins
Louisville WS - 190,5044,185281,190,"Friendship Health And Rehabilitation, Llc",Privately Owned ,7400 Friendship Drive,Pewee Valley,KY,40056,38.301971,-85.491328,ROOFTOP,HC,TRUE,FALSE,FALSE,FALSE,FALSE,7/29/2020,1/1/2021,3,294,,262,,,,275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"38.291678,-85.573398","38.301971,-85.491328",14 mins
Louisville WS - 190,4090,155765,190,Southern Indiana Rehab Hospital-pcu,Vibra,3104 Blackiston Boulevard,New Albany,IN,47150,38.33666,-85.794708,ROOFTOP,Skilled-M,FALSE,FALSE,FALSE,FALSE,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7/23/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"38.291678,-85.573398","38.336660,-85.794708",23 mins
Louisville WS - 190,5159,185455,190,Valhallah Post Acute,Providence Group,300 Shelby Station Drive,Louisville,KY,40245,38.237343,-85.491489,ROOFTOP,HC,TRUE,FALSE,FALSE,FALSE,FALSE,8/9/2023,8/7/2024,3,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"38.291678,-85.573398","38.237343,-85.491489",15 mins
Louisville WS - 190,5160,185456,190,Diversicare Of Seneca Place,,3526 Dutchmans Lane,Louisville,KY,40205,38.224118,-85.653085,address,,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"38.291678,-85.573398","38.224118,-85.653085",16 mins
Louisville WS - 190,5165,185464,190,Green Meadows Health Care Center 1,Bedrock HC ,310 Boxwood Run,Mount Washington,KY,40047,38.04083,-85.562026,ROOFTOP,HC,TRUE,FALSE,FALSE,FALSE,FALSE,,,,400,,287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"38.291678,-85.573398","38.040830,-85.562026",36 mins
Louisville WS - 190,4969,185176,190,Clifton Oaks Care Center,,446 Mount Holly Ave,Louisville,KY,40206,38.260392,-85.703981,address,,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"38.291678,-85.573398","38.260392,-85.703981",20 mins
Louisville WS - 190,5099,185349,190,Signature Healthcare At Jefferson Place Rehab & We,Signature Healthcare,1705 Herr Lane,Louisville,KY,40222,38.276552,-85.618206,ROOFTOP,HC,TRUE,FALSE,FALSE,FALSE,FALSE,9/10/2024,1/15/2025,,411,430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"38.291678,-85.573398","38.276552,-85.618206",9 mins
Louisville WS - 190,5100,185350,190,Signature Healthcare Of East Louisville,,2529 6 Mile Lane,Louisville,KY,40220,38.208196,-85.586817,ROOFTOP,HC,TRUE,FALSE,FALSE,FALSE,FALSE,9/1/2024,9/1/2025,3,391,,315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Included,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"38.291678,-85.573398","38.208196,-85.586817",18 mins
Louisville WS - 190,4962,185169,190,Signature Healthcare At Jefferson Manor Rehab,Signature,1801 Lynn Way,Louisville,KY,40222,38.277688,-85.616082,ROOFTOP,HC,TRUE,FALSE,FALSE,FALSE,FALSE,8/17/2023,1/1/2023,5,310,335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,"38.291678,-85.573398","38.277688,-85.616082",9 mins
Louisville WS - 190,3710,155191,190,Westminster Village Kentuckiana,Seacoast Healthcare Systems,2200 Greentree North,Clarksville,IN,47129,38.333608,-85.764682,ROOFTOP,"AL, HC, IL",TRUE,TRUE,FALSE,TRUE,FALSE,1/1/2023,1/1/2024,,300,,250,,,,,1/13/2023,1/1/2024,,2900,,3600,4100,,,,700,,,,,,,,,,,,,1/1/2023,1/1/2024,,,,,,,,,1820,2135,2405,,,,700,,,,,,,,,,,,,,,186,320,,,,,,,,,,,,,,,,,,yes,,,,,,,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"38.291678,-85.573398","38.333608,-85.764682",23 mins
Louisville WS - 190,3718,155203,190,Hillcrest Village,,203 Sparks Ave,Jeffersonville,IN,47130,38.281744,-85.749026,address,,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"38.291678,-85.573398","38.281744,-85.749026",20 mins
Louisville WS - 190,5098,185348,190,Brownsboro Hills Health  Care And Rehabilitation C,,2141 Sycamore Ave,Louisville,KY,40206,38.256242,-85.705323,address,,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"38.291678,-85.573398","38.256242,-85.705323",20 mins
Louisville WS - 190,5087,185335,190,Signature Healthcare Of South Louisville,Signature Healthcare,1120 Cristland Road,Louisville,KY,40214,38.14232,-85.789513,ROOFTOP,HC,TRUE,FALSE,FALSE,FALSE,FALSE,7/16/2024,1/1/2023,,369,,395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,included,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"38.291678,-85.573398","38.142320,-85.789513",32 mins
Louisville WS - 190,4958,185165,190,Lyndon Woods Care and Rehab,,1101 Lyndon Lane,Louisville,KY,40222,38.26702,-85.609515,ROOFTOP,HC,TRUE,FALSE,FALSE,FALSE,FALSE,7/29/2020,1/1/2021,,265,,245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"38.291678,-85.573398","38.267020,-85.609515",8 mins
Louisville WS - 190,5025,185260,190,Little Sisters Of The Poor,,15 Audubon Plaza Dr,Louisville,KY,40217,38.214591,-85.716453,address,,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"38.291678,-85.573398","38.214591,-85.716453",22 mins
Louisville WS - 190,4971,185178,190,Providence Louisville East Post Acute,Providence Louisville,4200 Browns Lane,Louisville,KY,40220,38.221121,-85.621926,ROOFTOP,"HC, Skilled-M",TRUE,FALSE,FALSE,FALSE,TRUE,8/9/2023,8/7/2024,,398,,299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8/9/2023,8/7/2024,,,,425,,,,,,,,,,,,,,,,,,,,,,,,,,included,,,,,,,,,,included,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"38.291678,-85.573398","38.221121,-85.621926",17 mins
Louisville WS - 190,4976,185190,190,Baptist Health La Grange,,1025 New Moody Lane,La Grange,KY,40031,38.393948,-85.380788,street,,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"38.291678,-85.573398","38.393948,-85.380788",21 mins
Louisville WS - 190,5120,185388,190,Masonic Home Of Louisville,Masonic Homes of Kentucky,240 Masonic Home Drive,Louisville,KY,40041,38.257491,-85.667289,ROOFTOP,"AL, AL-MC, HC, IL, Skilled-M",TRUE,TRUE,TRUE,TRUE,TRUE,8/23/2023,,,365,,,,,,,8/23/2023,,,5500,,,,,,,,,,8/23/2023,,,5500,,,,,,,8/23/2023,,,300000,,,,,,,,,,,,,,,,8/23/2023,,,365,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes,0,0,Yes,2000,,Yes,,,,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"38.291678,-85.573398","38.257491,-85.667289",19 mins
Louisville WS - 190,5007,185237,190,Signature Healthcare Of Cherokee Park,,2100 Millvale Rd,Louisville,KY,40205,38.231167,-85.685872,address,,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"38.291678,-85.573398","38.231167,-85.685872",20 mins
Louisville WS - 190,5178,185477,190,Signature Healthcare At Sts Mary & Elizabeth Hospi,Signature Health Services; Joe Steier,1850 Bluegrass Avenue,Louisville,KY,40215,38.178037,-85.794099,ROOFTOP,HC,TRUE,FALSE,FALSE,FALSE,FALSE,7/16/2021,7/16/2022,,,,,,,,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Included,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"38.291678,-85.573398","38.178037,-85.794099",27 mins
Louisville WS - 190,4952,185154,190,Home Of The Innocents,,1100 E Market,Louisville,KY,40206,38.25232,-85.73044,address,,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"38.291678,-85.573398","38.252320,-85.730440",21 mins
Louisville WS - 190,5024,185259,190,Rivers Edge Nursing And Rehabilitation Center,,6301 Bass Rd,Prospect,KY,40059,38.35085,-85.62664,address,,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"38.291678,-85.573398","38.350850,-85.626640",15 mins
Louisville WS - 190,4906,185039,190,Highlands Health And Rehabilitation Center,,1705 Stevens Ave,Louisville,KY,40205,38.229307,-85.710981,address,,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"38.291678,-85.573398","38.229307,-85.710981",22 mins
Louisville WS - 190,5051,185289,190,Hurstbourne Care Centre At Stony Brook,,2200 Stoney Brook Dr,Louisville,KY,40220,38.21422,-85.60279,address,,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"38.291678,-85.573398","38.214220,-85.602790",18 mins
Louisville WS - 190,4968,185175,190,Treyton Oak Towers,,211 West Oak Street,Louisville,KY,40203,38.235127,-85.758253,ROOFTOP,"AL, AL-MC, HC, IL",TRUE,TRUE,TRUE,TRUE,FALSE,9/12/2024,1/1/2025,,352,413,315,,,,,9/12/2024,1/1/2025,,,,226,263,,,,,,,9/12/2024,1/1/2025,,246,259,,,,,,9/12/2024,1/1/2025,,,,,,,,,,2500,4950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,included,,,included,,,included,,,no,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"38.291678,-85.573398","38.235127,-85.758253",21 mins
Louisville WS - 190,5052,185290,190,Regency Center,,1550 Raydale Dr,Louisville,KY,40219,38.122448,-85.672194,address,,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"38.291678,-85.573398","38.122448,-85.672194",30 mins
Louisville WS - 190,5059,185300,190,Signature Healthcare At Summerfield Rehab & Wellne,Signature Healthcare,1877 Farnsley Road,Louisville,KY,40216,38.202648,-85.812223,ROOFTOP,HC,TRUE,FALSE,FALSE,FALSE,FALSE,7/1/2019,7/1/2020,5,317,,288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"38.291678,-85.573398","38.202648,-85.812223",27 mins
Louisville WS - 190,4904,185029,190,Christian Health Center,,920 S 4th St,Louisville,KY,40203,38.240733,-85.760168,address,,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"38.291678,-85.573398","38.240733,-85.760168",22 mins
Bellevue - 414,18670,,414,Friedman Village at St. Francis,"St. Francis Senior Ministries
",182 Saint Francis Avenue,Tiffin,OH,44883,41.096524,-83.167036,ROOFTOP,AL,FALSE,TRUE,FALSE,FALSE,FALSE,,,,,,,,,,,6/26/2025,1/1/2025,,4500,5500,6200,7000,,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"41.292919,-82.882174","41.096524,-83.167036",29 mins
Bellevue - 414,10508,366336,414,Eden Springs Nursing And Rehabilitation East Llc,,430 North Broadway Street,Green Springs,OH,44836,41.263394,-83.050945,ROOFTOP,HC,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"41.292919,-82.882174","41.263394,-83.050945",15 mins
Bellevue - 414,15357,,414,The Commons of Providence  IL,Catholic Initiatives,5000 Providence Drive,Sandusky,OH,44870,41.444823,-82.776051,ROOFTOP,IL,FALSE,FALSE,FALSE,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7/1/2025,1/1/2025,3,,2196,2265,,,,,1903,1973,2043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500,,no,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"41.292919,-82.882174","41.444823,-82.776051",24 mins
Bellevue - 414,15358,,414,Gardens at Clyde,Enlivant,700 Coulson Street,Clyde,OH,43410,41.29725,-82.96784,ROOFTOP,AL,FALSE,TRUE,FALSE,FALSE,FALSE,,,,,,,,,,,8/1/2020,8/1/2021,10,2700,2850,3360,,,1953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,486,912,1216,1672,2098,2462,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"41.292919,-82.882174","41.297250,-82.967840",11 mins
Bellevue - 414,15359,,414,The Commons of Providence,Catholic Health Initiatives,5000 Providence Drive,Sandusky,OH,44870,41.444823,-82.776051,ROOFTOP,"AL, AL-MC, IL",FALSE,TRUE,TRUE,TRUE,FALSE,,,,,,,,,,,7/1/2025,1/1/2025,,4101,4880,4648,6272,,,,1000,,,7/1/2025,1/1/2025,,8610,9400,,,,,,7/1/2025,1/1/2024,,,2196,2265,,,,,,,,,,,,,,,,,,,,,,,,,,500,1000,0,0,0,0,,0,0,0,0,0,0,,,,,,,,1500,,,1500,,,1500,,no,,0,0,0,0,0,0,0.5,-750,0,0,0,0,0,0,0,"41.292919,-82.882174","41.444823,-82.776051",24 mins
Bellevue - 414,9885,365510,414,Bethesda,Volunteers of America,600 Bush Street,Fremont,OH,43420,41.336595,-83.119139,RANGE_INTERPOLATED,"AL-MC, HC, Skilled-M",TRUE,FALSE,TRUE,FALSE,TRUE,1/1/2025,1/1/2024,,441,,295,,,,,,,,,,,,,,,,,,1/1/2025,,,,295,,,,,,,,,,,,,,,,,,,,,,,,,1/1/2025,1/1/2024,,295,,295,,0,0,0,0,,,,,,,,,,,,,,,,0,0,0,0,,0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"41.292919,-82.882174","41.336595,-83.119139",23 mins
Bellevue - 414,10216,365968,414,Admiral's Pointe Nursing And Rehabilitation,,1920 Cleveland Rd W,Huron,OH,44839,41.391773,-82.559056,street,,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"41.292919,-82.882174","41.391773,-82.559056",30 mins
Bellevue - 414,10223,365976,414,Providence Care Center,CHI Living Communities,2025 Hayes Avenue,Sandusky,OH,44870,41.435902,-82.715071,ROOFTOP,HC,TRUE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"41.292919,-82.882174","41.435902,-82.715071",26 mins
Bellevue - 414,10301,366081,414,Parkview Care Ctr,,1406 Oak Harbor Road,Fremont,OH,43420,41.361727,-83.137174,ROOFTOP,HC,TRUE,FALSE,FALSE,FALSE,FALSE,1/1/2022,1/1/2023,,241,,220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"41.292919,-82.882174","41.361727,-83.137174",22 mins
Bellevue - 414,10289,366067,414,Vista Care Center Of Milan,,185 S Main St,Milan,OH,44846,41.286373,-82.596609,street,,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"41.292919,-82.882174","41.286373,-82.596609",27 mins
Bellevue - 414,10292,366072,414,The Meadows At Osborn Park,,3916 E Perkins Ave,Huron,OH,44839,41.417009,-82.63723,address,,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"41.292919,-82.882174","41.417009,-82.637230",31 mins
Bellevue - 414,9878,365498,414,Ottawa Co Riverview Nursing Ho,County,8180 West State Route 163,Oak Harbor,OH,43449,41.507085,-83.090634,ROOFTOP,"HC, IL, Skilled-M",TRUE,FALSE,FALSE,TRUE,TRUE,1/1/2024,12/31/2024,,316,,296,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/1/2024,12/31/2024,,1525,1945,,,,,,,,,,,,,,,1/1/2024,12/31/2024,,316,,296,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,No,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"41.292919,-82.882174","41.507085,-83.090634",37 mins
Bellevue - 414,10526,366358,414,Otterbein North Shore,,9400 N Shore Blvd,Lakeside,OH,43440,41.541878,-82.755548,address,,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"41.292919,-82.882174","41.541878,-82.755548",35 mins
